goodreads_book_id,title,authors,language_code,original_publication_year
45245,"The Reality Dysfunction (Night's Dawn, #1)",Peter_F._Hamilton,eng,1996
119382,The Sands of Time,Sidney_Sheldon,eng,1988
13537891,NW,Zadie_Smith,eng,2012
530848,"Eighth Grade Bites (The Chronicles of Vladimir Tod, #1)",Heather_Brewer,eng,2007
10639,The Paradox of Choice: Why More Is Less,Barry_Schwartz,eng,2004
30324,Blood and Chocolate,Annette_Curtis_Klause,eng,1997
6413193,"Nine Dragons (Harry Bosch, #15; Mickey Haller, #3; Harry Bosch Universe, #18)",Michael_Connelly,eng,2009
9784,"Women in Love (Brangwen Family, #2)",D.H._Lawrence,eng,1920
31106,Second Chance,Jane_Green,eng,2007
889284,The Postman,David_Brin,eng,1985
12799058,Summerland,Elin_Hilderbrand,eng,2012
15957,The Patron Saint of Liars,Ann_Patchett,eng,1992
96593,The Success Principles: How to Get from Where You Are to Where You Want to Be,Jack_Canfield,eng,2004
13565914,"Knight (Unfinished Hero, #1)",Kristen_Ashley,eng,2012
7723797,Business Model Generation,Alexander_Osterwalder,eng,2010
10954979,The Swerve: How the World Became Modern,Stephen_Greenblatt,eng,2011
10108,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers",Margaret_George,eng,1986
3717,Stranger than Fiction,Chuck_Palahniuk,eng,2004
570172,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,Norman_Doidge,eng,2007
61181,The Ringworld Engineers (Ringworld #2),Larry_Niven,eng,1979
7766027,"I Hunt Killers (Jasper Dent, #1)",Barry_Lyga,eng,2012
17880714,"Crashed (Driven, #3)",K._Bromberg,eng,2014
23398625,Kitchens of the Great Midwest,J._Ryan_Stradal,eng,2015
1031461,Stone Soup,Ann_McGovern,eng,1971
15734464,"12th of Never (Women's Murder Club, #12)",James_Patterson,eng,2013
15790883,"Promise of Blood (Powder Mage, #1)",Brian__McClellan,eng,2013
294042,"Black Order (Sigma Force, #3)",James_Rollins,eng,2006
2199587,"Fractured (Will Trent, #2)",Karin_Slaughter,eng,2008
28763485,The Sun Is Also a Star,Nicola_Yoon,eng,2016
23717678,The Murder House,James_Patterson,eng,2015
38180,On the Beach,Nevil_Shute,eng,1957
22749994,Funny Girl,Nick_Hornby,eng,2014
6257535,New York,Edward_Rutherfurd,eng,2009
20764879,"A Gathering of Shadows (Shades of Magic, #2)",V.E._Schwab,eng,2016
65948,From the Corner of His Eye,Dean_Koontz,eng,2000
9833,"Blind Willow, Sleeping Woman",Haruki_Murakami,eng,2006
2815949,Barefoot Contessa Back to Basics,Ina_Garten,eng,2008
31100,To Have and to Hold,Jane_Green,eng,2002
80570,Smashed: Story of a Drunken Girlhood,Koren_Zailckas,eng,2005
9355,Until I Find You,John_Irving,eng,2005
6380822,"The Dark Divine (The Dark Divine, #1)",Bree_Despain,eng,2009
139220,"Heat: An Amateur's Adventures as Kitchen Slave, Line Cook, Pasta-Maker, and Apprentice to a Dante-Quoting Butcher in Tuscany",Bill_Buford,,2006
241823,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,Clarissa_Pinkola_Estés,eng,1992
169879,"Calling on Dragons (Enchanted Forest Chronicles, #3)",Patricia_C._Wrede,eng,1993
56452,"Now, Discover Your Strengths",Marcus_Buckingham,,2001
2467566,The Long Tail: Why the Future of Business is Selling Less of More,Chris_Anderson,eng,2006
54270,Mein Kampf,Adolf_Hitler,eng,1925
31098,Swapping Lives,Jane_Green,eng,2006
4201106,"A Rule Against Murder (Chief Inspector Armand Gamache, #4)",Louise_Penny,eng,2008
12951824,"The Perfect Hope (Inn Boonsboro, #3)",Nora_Roberts,eng,2012
12368985,"Consequences (Consequences, #1)",Aleatha_Romig,eng,2011
783127,The 7 Habits of Highly Effective Teens: The Ultimate Teenage Success Guide,Sean_Covey,eng,1997
7150174,"The Strange Case of Origami Yoda (Origami Yoda, #1)",Tom_Angleberger,eng,2010
33727,"Welcome to Temptation (Dempseys, #1)",Jennifer_Crusie,eng,1996
8537327,Inside Out & Back Again,Thanhha_Lai,eng,2011
12995284,"Dreamless (Starcrossed, #2)",Josephine_Angelini,eng,2012
13323842,"Predestined (Existence Trilogy, #2)",Abbi_Glines,eng,2012
349254,The Lord of the Rings: The Return of the King: Visual Companion,Jude_Fisher,eng,
37875,"The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything",Guy_Kawasaki,eng,2004
7099273,"The Other Wes Moore: One Name, Two Fates",Wes__Moore,eng,2010
86643,"Mistress of the Art of Death (Mistress of the Art of Death, #1)",Ariana_Franklin,eng,2007
89284,"Assholes Finish First (Tucker Max, #2)",Tucker_Max,eng,2008
1429082,_______________ 1 [Bish_jo Senshi Sailor Moon Shins_ban 1],Naoko_Takeuchi,jpn,1991
73086,Kiss an Angel,Susan_Elizabeth_Phillips,eng,1996
7815744,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,Dan_Ariely,eng,2010
12358,The Partly Cloudy Patriot,Sarah_Vowell,eng,2002
34898,"My Father's Dragon (My Father's Dragon, #1)",Ruth_Stiles_Gannett,eng,1948
18505832,Natchez Burning,Greg_Iles,eng,2014
141526,Pulp,Charles_Bukowski,,1994
32416,"Hannibal Rising (Hannibal Lecter, #4)",Thomas_Harris,eng,2006
238126,"Immortal in Death (In Death, #3)",J.D._Robb,eng,1996
6696602,"Infinity (Chronicles of Nick, #1)",Sherrilyn_Kenyon,eng,2010
2149535,"Blood Noir (Anita Blake, Vampire Hunter #16)",Laurell_K._Hamilton,eng,2007
5933841,Inherent Vice,Thomas_Pynchon,eng,2009
10914,Songs of the Humpback Whale,Jodi_Picoult,eng,1992
6945530,"The Night Eternal (The Strain Trilogy, #3)",Guillermo_del_Toro,eng,2011
86147,"Bright Lights, Big City",Jay_McInerney,eng,1984
16158519,Whiskey Beach,Nora_Roberts,eng,2013
14755,The Guy Not Taken: Stories,Jennifer_Weiner,eng,2006
1894269,"The Walking Dead, Vol. 08: Made to Suffer",Robert_Kirkman,eng,2008
6337006,Pleasure of a Dark Prince (Immortals After Dark #9),Kresley_Cole,eng,2010
858037,Danny and the Dinosaur (An I Can Read Book),Syd_Hoff,eng,1958
51799,The Decameron,Giovanni_Boccaccio,eng,1353
9893331,"Twisted (Pretty Little Liars, #9)",Sara_Shepard,eng,2011
25010281,"The Crossing (Harry Bosch, #20; Mickey Haller, #7; Harry Bosch Universe, #25)",Michael_Connelly,eng,2015
13530981,Dear Life: Stories,Alice_Munro,,2012
1767779,Five Little Monkeys Jumping on the Bed,Eileen_Christelow,,1989
40223,"Kushiel's Avatar (Phèdre's Trilogy, #3)",Jacqueline_Carey,eng,2003
5787,The Aleph and Other Stories ,Jorge_Luis_Borges,eng,1947
18134249,"Ruin (Ruin, #1)",Rachel_Van_Dyken,eng,2013
2054,"The Long Goodbye (Philip Marlowe, #6)",Raymond_Chandler,eng,1953
2050,"Farewell, My Lovely (Philip Marlowe, #2)",Raymond_Chandler,eng,1940
24779,The Castle of Llyr (The Chronicles of Prydain #3),Lloyd_Alexander,eng,1966
6289938,"Fade Out (The Morganville Vampires, #7)",Rachel_Caine,eng,2009
508903,"The Cat Who Could Read Backwards (Cat Who..., #1)",Lilian_Jackson_Braun,eng,1966
15993374,"Charade (Games, #1)",Nyrae_Dawn,eng,2012
12959086,The Demigod Diaries,Rick_Riordan,eng,2012
17032328,"If You Stay (Beautifully Broken, #1)",Courtney_Cole,eng,2013
20170296,Neil Patrick Harris: Choose Your Own Autobiography,Neil_Patrick_Harris,eng,2014
128756,"Death du Jour (Temperance Brennan, #2)",Kathy_Reichs,eng,1999
313631,More Than a Carpenter,Josh_McDowell,eng,1977
1137215,"Boneshaker (The Clockwork Century, #1)",Cherie_Priest,eng,2009
165395,Rubyfruit Jungle,Rita_Mae_Brown,eng,1973
12588363,"Fallen in Love (Fallen, #3.5)",Lauren_Kate,eng,2012
18225810,Sisters,Raina_Telgemeier,eng,2014
536982,"The Never War (Pendragon, #3)",D.J._MacHale,eng,2003
15566,"The Elf Queen of Shannara (Heritage of Shannara, #3)",Terry_Brooks,eng,1992
201342,"Mattimeo (Redwall, #3)",Brian_Jacques,eng,1990
22886612,"Nemesis Games (The Expanse, #5)",James_S.A._Corey,eng,2015
845977,"A Return to Love: Reflections on the Principles of ""A Course in Miracles""",Marianne_Williamson,,1992
5509321,"First Family (Sean King & Michelle Maxwell, #4)",David_Baldacci,eng,2009
257845,True Grit,Charles_Portis,eng,1968
653396,Feel the Fear and Do It Anyway,Susan__Jeffers,eng,1987
17792606,"Mine (Real, #2)",Katy_Evans,eng,2013
13538552,Memoirs of an Imaginary Friend,Matthew_Dicks,eng,2012
4835,"Haroun and the Sea of Stories (Khalifa Brothers, #1)",Salman_Rushdie,eng,1990
16058610,Whistling Past the Graveyard,Susan_Crandall,eng,2013
13450339,"Poison Princess (The Arcana Chronicles, #1)",Kresley_Cole,eng,2012
83143,"Tatiana and Alexander (The Bronze Horseman, #2)",Paullina_Simons,eng,2003
17910124,"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)",Brian_Staveley,eng,2014
18723,Brick Lane,Monica_Ali,eng,2003
18079804,"Half Bad (The Half Bad Trilogy, #1)",Sally_Green,eng,2014
53639,Zorba the Greek,Nikos_Kazantzakis,eng,1946
598117,Sounder,William_H._Armstrong,eng,1969
11337189,A Universe from Nothing: Why There Is Something Rather Than Nothing,Lawrence_M._Krauss,eng,2012
1970449,Slash,Slash,eng,2007
6582637,"Archangel's Kiss (Guild Hunter, #2)",Nalini_Singh,eng,2010
8475505,"Rebel Belle (Rebel Belle, #1)",Rachel_Hawkins,eng,2014
32254,"The Mephisto Club (Rizzoli & Isles, #6)",Tess_Gerritsen,eng,2006
73297,The Scarlet Thread ,Francine_Rivers,eng,1995
24814,It's a Magical World: A Calvin and Hobbes Collection,Bill_Watterson,eng,1996
12413836,"Avatar: The Last Airbender (The Promise, #1)",Gene_Luen_Yang,,2012
10033,Being and Nothingness,Jean-Paul_Sartre,eng,1943
1128437,"Miecz przeznaczenia (Saga o Wied_minie, #2)",Andrzej_Sapkowski,pol,1993
27333,Silent Spring,Rachel_Carson,eng,1962
13452375,"Legion (Legion, #1)",Brandon_Sanderson,eng,2012
23215469,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,Holly_Madison,eng,2015
10343389,Kill Alex Cross (Alex Cross #18),James_Patterson,eng,2011
18505784,The Pearl That Broke Its Shell,Nadia_Hashimi,eng,2014
7826116,"Behemoth (Leviathan, #2)",Scott_Westerfeld,eng,2010
72536,The Sociopath Next Door,Martha_Stout,eng,2005
79422,"Y: The Last Man, Vol. 8: Kimono Dragons (Y: The Last Man, #8)",Brian_K._Vaughan,eng,2006
3157876,Do-It-Yourself Book (Diary of a Wimpy Kid),Jeff_Kinney,eng,2007
643301,"Angels and Demons / The Da Vinci Code (Robert Langdon, #1-2)",Dan_Brown,,2003
261331,"The Tea Rose (The Tea Rose, #1)",Jennifer_Donnelly,eng,2002
8680418,"Moon Over Soho (Peter Grant, #2)",Ben_Aaronovitch,eng,2011
17456328,The Paris Architect,Charles_Belfoure,eng,2013
12954620,"Falling Kingdoms (Falling Kingdoms, #1)",Morgan_Rhodes,eng,2012
244383,Ask and It Is Given: Learning to Manifest Your Desires,Esther_Hicks,eng,2004
7005479,Island Beneath the Sea,Isabel_Allende,eng,2009
99329,"The History of Tom Jones, a Foundling",Henry_Fielding,eng,1749
80176,"Winesburg, Ohio",Sherwood_Anderson,eng,1919
22717015,"Beautiful Redemption (The Maddox Brothers, #2)",Jamie_McGuire,eng,2015
89656,"C is for Corpse  (Kinsey Millhone, #3)",Sue_Grafton,eng,1986
156533,"Y: The Last Man, Vol. 5: Ring of Truth (Y: The Last Man, #5)",Brian_K._Vaughan,eng,2004
15096,Five Quarters of the Orange,Joanne_Harris,eng,2001
63032,2666,Roberto_Bolaño,spa,2004
2748,Microserfs,Douglas_Coupland,eng,1995
15799936,How to Tell If Your Cat Is Plotting to Kill You,Matthew_Inman,eng,2012
93947,"Simple Genius (Sean King & Michelle Maxwell, #3)",David_Baldacci,eng,2007
14965,Light on Snow,Anita_Shreve,,2004
8960,"Vampire Mountain (Cirque Du Freak, #4)",Darren_Shan,eng,2001
14185,The Three Stigmata of Palmer Eldritch,Philip_K._Dick,eng,1965
23128304,The Strange Library,Haruki_Murakami,eng,2005
9598,Deadeye Dick,Kurt_Vonnegut_Jr.,eng,1982
8579016,"The Power (The Secret, #2)",Rhonda_Byrne,eng,2009
181886,"Ancestors of Avalon (Avalon, #5)",Diana_L._Paxson,eng,2004
398323,Out Stealing Horses,Per_Petterson,eng,2003
51078,"Batman: Knightfall, Vol. 1: Broken Bat",Doug_Moench,eng,1993
25451555,"Saga, Vol. 5 (Saga, #5)",Brian_K._Vaughan,eng,2015
206196,"The Lions of Lucerne (Scot Harvath, #1)",Brad_Thor,eng,2002
102733,One Past Midnight: The Langoliers,Stephen_King,eng,1989
207569,The Sign of the Beaver,Elizabeth_George_Speare,eng,1983
46227,"Ask the Dust (Arturo Bandini, #3)",John_Fante,eng,1939
470495,All Over But the Shoutin',Rick_Bragg,eng,1997
32433,The Key to Midnight,Leigh_Nichols,eng,1979
13554713,Fairy Tales from the Brothers Grimm: A New English Version,Philip_Pullman,eng,2012
43886,"Debt of Bones (Sword of Truth, #0.5)",Terry_Goodkind,eng,1998
26114,The Joke,Milan_Kundera,eng,1967
12326627,"The White Princess (The Plantagenet and Tudor Novels, #5)",Philippa_Gregory,eng,2013
377425,Flight of the Intruder (Jake Grafton #1),Stephen_Coonts,eng,1986
11313,"Silver on the Tree (The Dark is Rising, #5)",Susan_Cooper,eng,1977
225774,National Velvet,Enid_Bagnold,eng,1935
211099,"Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way",Richard_Branson,eng,2011
1591,Lysistrata,Aristophanes,eng,-411
5983057,The Swan Thieves,Elizabeth_Kostova,eng,2010
12444166,"Iced (Fever, #6)",Karen_Marie_Moning,eng,2012
15062217,14,Peter_Clines,eng,2012
9165406,Okay for Now,Gary_D._Schmidt,eng,2011
85957,"Assassins (Left Behind, #6)",Tim_LaHaye,eng,1990
13521459,"Red Country (First Law World, #6)",Joe_Abercrombie,eng,2012
85443,The Lords of Discipline,Pat_Conroy,,1980
13202092,Eat and Run: My Unlikely Journey to Ultramarathon Greatness,Scott_Jurek,eng,2012
7093222,"Broken (Will Trent, #4)",Karin_Slaughter,eng,2010
18656006,The Matchmaker,Elin_Hilderbrand,eng,2014
50930,"The Mark (Left Behind, #8)",Tim_LaHaye,eng,2000
2113410,Belong to Me,Marisa_de_los_Santos,eng,2008
49006,"The Darkest Hour (Warriors, #6)",Erin_Hunter,eng,2005
57727,"L.A. Confidential (L.A. Quartet, #3)",James_Ellroy,eng,1990
16045144,"The Beautiful Mystery (Chief Inspector Armand Gamache, #8)",Louise_Penny,,2012
616678,"The Diamond Throne (The Elenium, #1)",David_Eddings,,1989
133765,"Those Left Behind (Serenity, #1)",Joss_Whedon,eng,2006
63461,Terms of Endearment,Larry_McMurtry,eng,1975
84142,"Kiss of the Night (Dark-Hunter, #4)",Sherrilyn_Kenyon,eng,2004
474634,The Wedding Girl,Madeleine_Wickham,eng,1999
281512,He Chose the Nails,Max_Lucado,eng,2000
8069535,"Entice (Need, #3)",Carrie_Jones,eng,2010
3764,"From Russia With Love (James Bond, #5)",Ian_Fleming,eng,1957
24731,The Tortilla Curtain,T.C._Boyle,eng,1995
6368611,"Darkest Mercy (Wicked Lovely, #5)",Melissa_Marr,eng,2011
27209486,Modern Lovers,Emma_Straub,,2016
13624367,"Checkmate (Neighbor from Hell, #3)",R.L._Mathewson,eng,2012
34534,"The Amazing Maurice and His Educated Rodents (Discworld, #28)",Terry_Pratchett,eng,2001
771332,With the Old Breed: At Peleliu and Okinawa,Eugene_B._Sledge,eng,1981
42369,The Hundred Dresses,Eleanor_Estes,eng,1944
13481275,"Lost Lake (Lost Lake, #1)",Sarah_Addison_Allen,eng,2014
18244799,"Hardwired (Hacker, #1)",Meredith_Wild,eng,2013
15705011,The Last Runaway,Tracy_Chevalier,eng,2013
345299,"Midnight Tides (The Malazan Book of the Fallen, #5)",Steven_Erikson,eng,2004
17332969,"The 100 (The 100, #1)",Kass_Morgan,eng,2013
9666812,"Hades (Halo, #2)",Alexandra_Adornetto,eng,2011
156530,"Y: The Last Man, Vol. 3: One Small Step (Y: The Last Man, #3)",Brian_K._Vaughan,eng,2004
867248,Bear Snores On,Karma_Wilson,eng,2002
30253864,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",Lauren_Graham,eng,2016
317282,Memoirs of a Teenage Amnesiac,Gabrielle_Zevin,eng,2007
7983,"Salamandastron (Redwall, #5)",Brian_Jacques,eng,1992
43805,Servant of the Bones,Anne_Rice,,1996
283494,"Ironside (Modern Faerie Tales, #3)",Holly_Black,,2007
4932435,"Finnikin of the Rock (Lumatere Chronicles, #1)",Melina_Marchetta,eng,2008
32650,The Return of the Native  ,Thomas_Hardy,eng,1878
11660590,Micro,Michael_Crichton,eng,2011
10037,No Exit and Three Other Plays,Jean-Paul_Sartre,eng,1947
46656,Foundation and Chaos (Second Foundation Trilogy #2),Greg_Bear,eng,1998
3832,Cover Her Face (Adam Dalgliesh #1),P.D._James,eng,1962
8581936,"Supernaturally (Paranormalcy, #2)",Kiersten_White,eng,2011
92855,"First King of Shannara (The Original Shannara Trilogy, #0)",Terry_Brooks,eng,1996
7945049,"Bury Your Dead (Chief Inspector Armand Gamache, #6)",Louise_Penny,eng,2010
84785,"The Overlook (Harry Bosch, #13; Harry Bosch Universe, #15)",Michael_Connelly,eng,2007
90192,The House of the Seven Gables,Nathaniel_Hawthorne,eng,1851
295086,"Rising Storm (Warriors, #4)",Erin_Hunter,eng,2005
31845516,Love Warrior,Glennon_Doyle_Melton,eng,2016
6449551,"The Brutal Telling (Chief Inspector Armand Gamache, #5)",Louise_Penny,eng,2009
11337912,"The Prisoner of Cell 25 (Michael Vey, #1)",Richard_Paul_Evans,,2011
318742,The Souls of Black Folk,W.E.B._Du_Bois,,1903
45220,I Never Promised You a Rose Garden,Hannah__Green,eng,1964
8069828,"The Crimson Crown (Seven Realms, #4)",Cinda_Williams_Chima,eng,2012
6080822,The Castaways,Elin_Hilderbrand,,2009
25690958,"Year of Yes: How to Dance It Out, Stand In the Sun and Be Your Own Person",Shonda_Rhimes,eng,2015
275,The Lover,Marguerite_Duras,eng,1984
13350,"Eragon & Eldest (Inheritance, #1-2)",Christopher_Paolini,,2005
16033909,"Burn (Breathless, #3)",Maya_Banks,eng,2013
3690,The Power and the Glory,Graham_Greene,eng,1940
24790,Paula,Isabel_Allende,spa,1994
20575411,"Lila (Gilead, #3)",Marilynne_Robinson,eng,2014
34988,"The Scions of Shannara (Heritage of Shannara, #1)",Terry_Brooks,eng,1990
28940,Behind the Scenes at the Museum,Kate_Atkinson,,1995
26192646,Sweetbitter,Stephanie_Danler,eng,2016
110384,"Romancing Mister Bridgerton (Bridgertons, #4)",Julia_Quinn,eng,2002
89755,Tangerine,Edward_Bloor,eng,1997
33547,Hell House,Richard_Matheson,eng,1971
3648,The Emperor's Children,Claire_Messud,,2006
23281906,The Liar,Nora_Roberts,eng,2014
32530,"The Third Victim (Quincy & Rainie, #2)",Lisa_Gardner,eng,2001
29154543,"The Wrong Side of Goodbye (Harry Bosch, #21; Harry Bosch Universe, #26)",Michael_Connelly,eng,2016
8045080,"Hell's Corner (Camel Club, #5)",David_Baldacci,eng,2010
114206,"Key of Valor (Key Trilogy, #3)",Nora_Roberts,eng,2003
781182,Barbarians at the Gate: The Fall of RJR Nabisco,Bryan_Burrough,eng,1990
20706284,"Ancillary Sword (Imperial Radch, #2)",Ann_Leckie,eng,2014
17689,Franz Kafka's The Castle (Dramatization),David_Fishelson,eng,2003
18108877,"Timebound (The Chronos Files, #1)",Rysa_Walker,eng,2012
9591398,"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland, #1)",Catherynne_M._Valente,eng,2011
11970096,"Twenty-Eight and a Half Wishes (Rose Gardner Mystery, #1)",Denise_Grover_Swank,eng,2011
14781501,"NYPD Red (NYPD Red, #1)",James_Patterson,,2012
30068,"The Book of the Dead (Pendergast, #7; Diogenes, #3)",Douglas_Preston,eng,2006
14897790,Er ist wieder da,Timur_Vermes,ger,2012
12617758,The Expats,Chris_Pavone,eng,2012
128752,"Bare Bones (Temperance Brennan, #6)",Kathy_Reichs,eng,2003
16131025,Beautiful Day,Elin_Hilderbrand,eng,2013
85958,"The Indwelling (Left Behind, #7)",Tim_LaHaye,eng,2000
206682,"Dexter in the Dark (Dexter, #3)",Jeff_Lindsay,eng,2006
16634,The Glass Bead Game,Hermann_Hesse,eng,1943
13366259,The Yellow Birds,Kevin_Powers,eng,2012
85418,Just One Look,Harlan_Coben,eng,2004
16117804,"The Proposal (The Proposition, #2)",Katie_Ashley,eng,2013
48132,"My Family and Other Animals (Corfu Trilogy, #1)",Gerald_Durrell,eng,1956
174403,Back Roads,Tawni_O'Dell,eng,1999
11449,Cathedral,Raymond_Carver,eng,1983
30065028,Fantastic Beasts and Where to Find Them: The Original Screenplay,J.K._Rowling,eng,2016
11574,The Body,Stephen_King,eng,1982
1999475,A Million Miles in a Thousand Years: What I Learned While Editing My Life,Donald_Miller,eng,2009
7992995,"Eona: The Last Dragoneye (Eon, #2)",Alison_Goodman,eng,2011
14570,"Eight Cousins (Eight Cousins, #1)",Louisa_May_Alcott,eng,1874
590552,Chicken Soup with Rice: A Book of Months (The Nutshell Library),Maurice_Sendak,,1962
64862,"R is for Ricochet (Kinsey Millhone, #18)",Sue_Grafton,eng,2004
11947156,"Prince of Wolves (The Grey Wolves, #1)",Quinn_Loftis,eng,2011
99296,Diary of a Worm,Doreen_Cronin,eng,1996
222576,"The Grey King (The Dark Is Rising, #4)",Susan_Cooper,eng,1975
16071748,"Hunted (The Iron Druid Chronicles, #6)",Kevin_Hearne,eng,2013
15981894,"Devoured (Devoured, #1)",Emily_Snow,eng,2012
14905,The Complete Novels,Jane_Austen,eng,1813
20697435,The Book of Strange New Things,Michel_Faber,eng,2014
9266776,Epic Fail,Claire_LaZebnik,eng,2011
30240,"A Caress of Twilight (Merry Gentry, #2)",Laurell_K._Hamilton,eng,2002
376514,The Manchurian Candidate (Movie Tie-In Edition),Richard_Condon,eng,1959
37737,"Fudge-a-Mania (Fudge, #4)",Judy_Blume,eng,1990
11946245,"Nevermore (Maximum Ride, #8)",James_Patterson,eng,2012
